,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,PUMPUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2024-02-16 04:00:00+00:00,93.83,0.6068,41.56,268.2,362.6,52121.99,0.08623,,2838.05,20.022,70.39,1986.0,1.23e-06,,113.29,1.8534,,0.13171,7.575,0.5743,22.51
2024-02-16 05:00:00+00:00,94.39,0.6044,41.55,268.6,362.8,52064.38,0.08655,,2842.0,20.201,70.43,1986.0,1.24e-06,,113.12,1.8493,,0.1319,7.576,0.5709,22.76
2024-02-16 06:00:00+00:00,93.62,0.6005,41.21,269.6,358.1,51897.95,0.08599,,2833.0,20.103,70.0,1985.0,1.23e-06,,112.53,1.8351,,0.13157,7.529,0.5675,22.45
2024-02-16 07:00:00+00:00,92.92,0.5979,40.76,267.2,356.3,51731.99,0.08514,,2815.05,19.852,69.88,1986.0,1.19e-06,,111.48,1.8167,,0.13124,7.537,0.5659,22.42
2024-02-16 08:00:00+00:00,92.93,0.5969,40.7,267.5,354.6,51829.3,0.08538,,2816.1,19.871,70.08,1986.0,1.19e-06,,111.14,1.8178,,0.1316,7.55,0.565,22.61
2024-02-16 09:00:00+00:00,93.26,0.5951,40.38,267.0,353.0,51827.99,0.08538,,2809.37,19.831,70.39,1986.0,1.19e-06,,111.18,1.8032,,0.13167,7.481,0.5657,22.72
2024-02-16 10:00:00+00:00,93.42,0.6011,40.98,271.4,356.7,52300.0,0.08643,,2827.89,20.0,70.87,1984.0,1.22e-06,,112.41,1.817,,0.13246,7.565,0.5706,22.88
2024-02-16 11:00:00+00:00,93.39,0.5989,41.0,272.0,357.6,52213.86,0.0863,,2823.59,19.887,70.54,1986.0,1.22e-06,,112.11,1.8127,,0.13239,7.519,0.5712,22.76
2024-02-16 12:00:00+00:00,94.36,0.6105,41.31,273.4,361.7,52383.44,0.08742,,2844.2,20.166,70.61,1985.0,1.22e-06,,113.04,1.8304,,0.13244,7.615,0.5731,22.79
2024-02-16 13:00:00+00:00,93.62,0.6057,40.97,273.4,362.4,52464.0,0.08694,,2840.16,20.005,70.42,1984.0,1.21e-06,,112.3,1.8064,,0.13233,7.509,0.5692,22.64
2024-02-16 14:00:00+00:00,92.06,0.5909,40.13,272.0,358.4,51920.31,0.08502,,2797.6,19.545,69.73,1981.0,1.16e-06,,109.77,1.7689,,0.13141,7.41,0.5588,22.29
2024-02-16 15:00:00+00:00,91.86,0.5896,40.08,274.0,358.5,51888.01,0.08545,,2776.01,19.497,69.71,1983.0,1.17e-06,,109.67,1.7888,,0.13113,7.397,0.5602,22.51
2024-02-16 16:00:00+00:00,91.75,0.5908,40.02,273.1,358.5,52041.1,0.08546,,2785.22,19.435,69.7,1986.0,1.16e-06,,109.33,1.7943,,0.13127,7.359,0.5606,22.42
2024-02-16 17:00:00+00:00,91.69,0.5892,40.13,274.0,355.8,52016.78,0.08525,,2777.4,19.346,69.67,1991.0,1.16e-06,,108.94,1.7897,,0.13167,7.373,0.5633,22.29
2024-02-16 18:00:00+00:00,92.99,0.5919,40.13,274.6,356.5,51967.33,0.08528,,2781.11,19.403,69.88,1990.0,1.17e-06,,109.26,1.7924,,0.13185,7.425,0.5648,22.44
2024-02-16 19:00:00+00:00,92.2,0.5892,39.82,274.1,354.5,51756.29,0.08498,,2762.91,19.306,69.66,1987.0,1.15e-06,,108.65,1.7844,,0.13187,7.418,0.5611,22.4
2024-02-16 20:00:00+00:00,92.67,0.5944,39.99,274.3,358.2,51838.0,0.08526,,2781.65,19.51,70.19,1988.0,1.16e-06,,109.47,1.7916,,0.13193,7.422,0.5655,22.58
2024-02-16 21:00:00+00:00,93.31,0.5949,40.16,274.6,358.4,51982.01,0.08563,,2790.68,19.532,70.27,1991.0,1.16e-06,,109.5,1.7987,,0.13248,7.419,0.5666,22.59
2024-02-16 22:00:00+00:00,93.64,0.593,40.01,274.2,359.5,51977.86,0.0855,,2789.04,19.46,70.22,1988.0,1.15e-06,,109.71,1.8071,,0.13267,7.409,0.565,22.58
2024-02-16 23:00:00+00:00,94.51,0.5986,40.26,274.2,360.4,52124.11,0.08591,,2801.8,19.551,70.59,1986.0,1.17e-06,,110.33,1.8072,,0.13282,7.44,0.5643,22.66
2024-02-17 00:00:00+00:00,93.93,0.5951,40.12,272.6,362.1,52003.8,0.08578,,2796.15,19.508,70.33,1986.0,1.18e-06,,110.54,1.7959,,0.13301,7.539,0.5643,22.76
2024-02-17 01:00:00+00:00,93.54,0.5892,39.74,269.9,359.4,51971.33,0.08481,,2786.73,19.366,70.01,1988.0,1.16e-06,,109.8,1.7838,,0.13273,7.495,0.5594,22.59
2024-02-17 02:00:00+00:00,93.37,0.5896,40.07,269.4,361.9,51935.85,0.08475,,2788.8,19.477,70.38,1988.0,1.17e-06,,109.74,1.7865,,0.13297,7.526,0.5598,22.64
2024-02-17 03:00:00+00:00,93.48,0.5913,40.21,270.3,360.0,51968.75,0.0851,,2793.4,19.532,70.5,1988.0,1.18e-06,,109.89,1.7788,,0.13311,7.484,0.5598,22.74
2024-02-17 04:00:00+00:00,93.45,0.5922,40.3,270.4,359.8,52011.62,0.08506,,2793.32,19.473,70.2,1990.0,1.17e-06,,109.35,1.7722,,0.13368,7.508,0.5598,22.75
2024-02-17 05:00:00+00:00,92.96,0.5894,40.38,270.3,357.3,51918.98,0.08478,,2785.15,19.465,70.21,1988.0,1.18e-06,,109.47,1.7723,,0.13371,7.511,0.559,22.79
2024-02-17 06:00:00+00:00,93.68,0.5888,40.35,270.9,357.8,51925.59,0.08493,,2787.09,19.492,70.06,1988.0,1.18e-06,,109.62,1.7639,,0.13416,7.454,0.5601,22.97
2024-02-17 07:00:00+00:00,94.63,0.5923,40.23,270.6,359.8,51911.33,0.08518,,2795.57,19.573,70.37,1988.0,1.17e-06,,110.34,1.7732,,0.13439,7.487,0.561,23.05
2024-02-17 08:00:00+00:00,94.06,0.5873,39.82,269.1,357.4,51740.01,0.08456,,2774.99,19.492,70.22,1990.0,1.17e-06,,109.31,1.753,,0.135,7.458,0.5563,22.75
2024-02-17 09:00:00+00:00,93.08,0.5835,39.51,268.0,355.5,51676.4,0.08436,,2775.37,19.368,69.94,1991.0,1.16e-06,,108.68,1.7484,,0.1355,7.398,0.5539,22.56
2024-02-17 10:00:00+00:00,93.07,0.5845,39.57,267.8,356.0,51721.67,0.08448,,2780.0,19.486,70.08,1990.0,1.17e-06,,109.28,1.7562,,0.13629,7.473,0.5534,22.53
2024-02-17 11:00:00+00:00,93.22,0.5862,39.71,267.5,357.1,51690.48,0.08453,,2780.57,19.521,70.19,1991.0,1.15e-06,,109.38,1.7564,,0.13761,7.594,0.5536,22.67
2024-02-17 12:00:00+00:00,93.49,0.5883,39.73,268.5,359.0,51711.1,0.08462,,2782.98,19.783,69.99,1990.0,1.15e-06,,108.97,1.7527,,0.13736,7.689,0.5547,22.93
2024-02-17 13:00:00+00:00,92.52,0.5785,38.95,264.0,354.1,51188.81,0.08324,,2743.6,19.534,69.3,1989.0,1.14e-06,,106.89,1.7324,,0.13609,7.531,0.5478,23.03
2024-02-17 14:00:00+00:00,91.7,0.5735,38.74,261.5,349.9,50841.09,0.08256,,2739.99,19.395,68.74,1990.0,1.13e-06,,106.98,1.7145,,0.13537,7.689,0.5419,23.36
2024-02-17 15:00:00+00:00,92.49,0.5786,39.1,262.9,351.5,50984.56,0.083,,2754.33,19.607,69.18,1990.0,1.13e-06,,107.2,1.7309,,0.13571,7.599,0.5463,23.44
2024-02-17 16:00:00+00:00,92.49,0.5785,39.29,264.5,352.4,50951.25,0.08314,,2755.32,19.752,69.51,1990.0,1.17e-06,,107.0,1.7398,,0.13614,7.609,0.5475,23.47
2024-02-17 17:00:00+00:00,93.18,0.5829,39.48,265.4,354.2,51215.58,0.08323,,2768.48,19.913,69.69,1991.0,1.17e-06,,107.68,1.749,,0.13627,7.675,0.5499,23.97
2024-02-17 18:00:00+00:00,92.85,0.583,39.54,265.2,353.2,51263.95,0.083,,2769.31,20.084,69.68,1990.0,1.15e-06,,107.49,1.7467,,0.13605,7.638,0.548,24.58
2024-02-17 19:00:00+00:00,93.35,0.5869,39.61,265.3,353.3,51394.43,0.08336,,2774.31,20.09,69.83,1989.0,1.16e-06,,108.01,1.7535,,0.13579,7.613,0.5491,24.45
2024-02-17 20:00:00+00:00,93.81,0.5991,39.7,266.4,352.5,51514.0,0.08355,,2779.33,20.132,69.91,1990.0,1.16e-06,,108.37,1.7538,,0.13613,7.672,0.5505,24.37
2024-02-17 21:00:00+00:00,93.85,0.5976,39.94,266.9,352.8,51803.8,0.08382,,2786.12,20.204,69.96,1990.0,1.18e-06,,109.27,1.7571,,0.13611,7.752,0.5508,24.7
2024-02-17 22:00:00+00:00,94.31,0.6087,39.83,267.7,353.0,51710.51,0.08382,,2785.53,20.16,69.96,1988.0,1.18e-06,,109.23,1.7589,,0.13604,7.743,0.5503,24.61
2024-02-17 23:00:00+00:00,93.91,0.6096,39.76,267.3,352.9,51642.64,0.08356,,2785.93,20.032,69.97,1991.0,1.19e-06,,108.92,1.7677,,0.1359,7.766,0.5496,24.84
2024-02-18 00:00:00+00:00,93.73,0.6193,39.7,267.7,351.3,51676.95,0.08354,,2788.47,19.943,69.99,1989.0,1.18e-06,,109.17,1.7836,,0.13592,7.936,0.5512,24.75
2024-02-18 01:00:00+00:00,93.04,0.6124,39.24,265.9,350.4,51530.83,0.08309,,2779.66,19.847,69.92,1987.0,1.18e-06,,108.29,1.777,,0.13518,7.798,0.5495,25.22
2024-02-18 02:00:00+00:00,92.89,0.6179,39.14,265.7,351.7,51277.99,0.08316,,2771.62,19.822,70.2,1986.0,1.18e-06,,107.7,1.7487,,0.13491,7.703,0.5489,25.51
2024-02-18 03:00:00+00:00,93.37,0.6208,39.34,266.3,351.7,51479.99,0.08349,,2781.68,19.907,70.56,1986.0,1.18e-06,,108.38,1.7532,,0.13492,7.705,0.5503,26.07
2024-02-18 04:00:00+00:00,93.66,0.6259,39.78,266.9,353.9,51564.12,0.0837,,2796.6,19.974,70.38,1990.0,1.21e-06,,108.99,1.7509,,0.13487,7.721,0.5531,26.0
2024-02-18 05:00:00+00:00,94.16,0.6223,40.21,268.2,355.0,51656.87,0.08397,,2802.89,20.101,70.42,1988.0,1.21e-06,,109.49,1.7717,,0.13529,7.774,0.5565,26.3
2024-02-18 06:00:00+00:00,93.15,0.621,39.74,267.1,353.7,51509.58,0.08357,,2787.57,19.928,70.3,1988.0,1.2e-06,,108.56,1.7435,,0.13517,7.669,0.5542,25.73
2024-02-18 07:00:00+00:00,93.57,0.6243,40.0,268.2,355.5,51671.1,0.08385,,2801.0,19.987,70.43,1988.0,1.2e-06,,109.23,1.7535,,0.13514,7.739,0.555,25.87
2024-02-18 08:00:00+00:00,93.76,0.6336,39.97,268.6,356.8,51790.01,0.08408,,2805.5,19.945,70.45,1988.0,1.21e-06,,109.31,1.7646,,0.13522,7.707,0.5571,25.62
2024-02-18 09:00:00+00:00,94.19,0.6352,40.4,268.8,356.8,51976.81,0.08421,,2819.79,20.069,70.54,1991.0,1.22e-06,,110.89,1.7658,,0.13535,7.699,0.5589,25.65
2024-02-18 10:00:00+00:00,94.27,0.6321,40.39,269.2,355.6,51830.83,0.08405,,2810.0,20.035,70.5,1991.0,1.21e-06,,111.48,1.7756,,0.13532,7.673,0.5573,25.67
2024-02-18 11:00:00+00:00,94.35,0.6344,40.34,268.8,354.5,51832.01,0.08401,,2803.4,20.024,70.49,1989.0,1.22e-06,,111.78,1.785,,0.13535,7.674,0.5587,25.72
2024-02-18 12:00:00+00:00,94.0,0.6285,39.98,266.6,352.4,51554.06,0.08358,,2792.41,19.902,70.16,1988.0,1.19e-06,,110.82,1.7704,,0.13507,7.567,0.5542,25.64
2024-02-18 13:00:00+00:00,94.84,0.6245,39.94,266.4,351.9,51628.44,0.08329,,2787.22,19.877,70.16,1988.0,1.18e-06,,111.26,1.7762,,0.13494,7.566,0.5561,26.22
2024-02-18 14:00:00+00:00,95.04,0.6271,40.29,267.5,353.7,51882.0,0.08381,,2809.86,19.973,70.39,1988.0,1.19e-06,,112.13,1.7804,,0.13514,7.63,0.558,26.6
2024-02-18 15:00:00+00:00,94.95,0.6212,40.25,267.9,352.7,51773.99,0.08393,,2807.49,19.913,70.29,1991.0,1.2e-06,,112.32,1.7851,,0.13501,7.64,0.5594,26.26
2024-02-18 16:00:00+00:00,94.9,0.6203,40.34,269.4,350.9,51835.57,0.08392,,2805.31,19.873,70.43,1990.0,1.2e-06,,112.61,1.7851,,0.1351,7.65,0.5593,26.23
2024-02-18 17:00:00+00:00,94.1,0.6177,40.32,268.7,351.0,51837.94,0.0849,,2812.01,19.958,70.69,1990.0,1.19e-06,,113.23,1.8051,,0.13504,7.606,0.5608,26.11
2024-02-18 18:00:00+00:00,94.05,0.6206,40.3,269.6,351.1,51793.95,0.08531,,2834.44,20.078,70.65,1989.0,1.2e-06,,113.46,1.8046,,0.1351,7.634,0.5603,25.94
2024-02-18 19:00:00+00:00,93.99,0.6202,40.15,268.7,351.5,51758.12,0.08492,,2827.86,19.995,70.51,1989.0,1.2e-06,,112.73,1.7855,,0.13497,7.599,0.5582,25.91
2024-02-18 20:00:00+00:00,93.75,0.6184,40.07,268.9,350.2,51776.0,0.08484,,2827.51,20.045,70.4,1988.0,1.19e-06,,112.39,1.7805,,0.13504,7.601,0.5567,25.7
2024-02-18 21:00:00+00:00,94.34,0.6197,40.22,268.7,350.9,51861.1,0.08524,,2847.11,20.168,70.55,1989.0,1.21e-06,,113.04,1.7827,,0.13503,7.652,0.5585,25.91
2024-02-18 22:00:00+00:00,94.81,0.6233,40.67,271.1,353.3,52239.8,0.08561,,2880.0,20.292,70.94,1990.0,1.23e-06,,112.8,1.8081,,0.1352,7.719,0.5601,25.85
2024-02-18 23:00:00+00:00,94.65,0.6193,40.29,270.6,349.8,52137.67,0.08517,,2881.2,20.119,70.8,1991.0,1.23e-06,,112.24,1.7997,,0.13518,7.657,0.5571,25.64
2024-02-19 00:00:00+00:00,94.94,0.6236,40.56,270.7,352.0,52183.72,0.08551,,2871.76,20.137,70.93,1994.0,1.23e-06,,112.37,1.7935,,0.13536,7.646,0.5598,25.92
2024-02-19 01:00:00+00:00,94.8,0.6234,40.2,269.4,350.7,52092.06,0.08532,,2867.32,20.068,70.8,1996.0,1.21e-06,,112.2,1.7857,,0.1354,7.686,0.5613,26.17
2024-02-19 02:00:00+00:00,95.41,0.6222,40.29,269.9,352.7,52148.6,0.08586,,2882.8,20.112,71.24,1999.0,1.22e-06,,112.1,1.7868,,0.13543,7.654,0.5616,26.11
2024-02-19 03:00:00+00:00,96.22,0.6195,40.07,269.8,352.2,52063.81,0.08613,,2886.78,20.053,71.0,1997.0,1.22e-06,,111.68,1.7794,,0.13552,7.713,0.5595,26.23
2024-02-19 04:00:00+00:00,96.9,0.6225,40.0,270.4,352.1,52097.39,0.0858,,2896.22,19.991,70.93,1995.0,1.22e-06,,111.97,1.789,,0.13573,7.749,0.5602,25.95
2024-02-19 05:00:00+00:00,96.45,0.6238,39.96,270.3,351.5,52130.42,0.08612,,2907.01,20.0,70.86,1998.0,1.21e-06,,111.79,1.7787,,0.13582,7.697,0.5575,26.01
2024-02-19 06:00:00+00:00,97.6,0.6248,40.14,271.5,352.2,52387.53,0.08618,,2921.66,20.144,71.17,1998.0,1.23e-06,,112.45,1.7968,,0.1359,7.715,0.5601,25.8
2024-02-19 07:00:00+00:00,97.94,0.6292,40.5,272.4,354.4,52394.04,0.08663,,2926.38,20.212,71.26,1999.0,1.24e-06,,113.22,1.8243,,0.13598,7.709,0.5636,25.57
2024-02-19 08:00:00+00:00,96.17,0.6293,39.84,269.2,351.0,52098.5,0.08595,,2906.7,19.914,70.61,1996.0,1.2e-06,,111.69,1.7939,,0.13534,7.608,0.5581,25.34
2024-02-19 09:00:00+00:00,96.55,0.6308,39.97,270.2,350.6,52262.99,0.08635,,2907.87,19.902,71.07,1998.0,1.21e-06,,111.85,1.8009,,0.13546,7.618,0.5609,25.32
2024-02-19 10:00:00+00:00,96.53,0.6341,39.92,270.2,352.5,52350.01,0.08657,,2911.0,19.879,70.98,1996.0,1.22e-06,,111.94,1.8022,,0.13586,7.643,0.5602,25.41
2024-02-19 11:00:00+00:00,96.33,0.6288,39.99,270.0,353.2,52336.22,0.0866,,2913.2,19.91,70.89,1994.0,1.21e-06,,112.67,1.7936,,0.13558,7.656,0.5591,25.61
2024-02-19 12:00:00+00:00,96.44,0.6246,39.91,268.7,353.6,52271.09,0.08619,,2906.1,19.805,70.78,1994.0,1.21e-06,,111.89,1.7787,,0.13566,7.648,0.5587,25.77
2024-02-19 13:00:00+00:00,95.96,0.6219,39.82,268.6,352.3,52150.17,0.08595,,2894.06,19.799,70.76,1995.0,1.21e-06,,112.95,1.7715,,0.13582,7.592,0.5587,25.57
2024-02-19 14:00:00+00:00,95.98,0.6201,39.61,269.5,351.4,52100.0,0.08605,,2900.78,19.745,71.2,1995.0,1.21e-06,,113.24,1.7642,,0.13596,7.593,0.5569,25.64
2024-02-19 15:00:00+00:00,97.06,0.6246,39.61,269.6,354.3,52127.99,0.08754,,2908.93,19.787,71.17,1995.0,1.21e-06,,113.69,1.7676,,0.1362,7.611,0.5583,25.83
2024-02-19 16:00:00+00:00,96.0,0.6176,39.29,268.0,351.8,51775.76,0.08716,,2897.41,19.916,70.75,1992.0,1.2e-06,,112.67,1.7473,,0.13607,7.552,0.5563,25.71
2024-02-19 17:00:00+00:00,96.87,0.6276,39.57,268.6,352.7,52151.73,0.08855,,2942.55,20.03,71.1,1992.0,1.22e-06,,112.6,1.7623,,0.13637,7.628,0.5603,25.76
2024-02-19 18:00:00+00:00,97.03,0.6228,39.34,268.3,352.3,51926.61,0.08778,,2932.65,20.086,71.21,1993.0,1.22e-06,,111.96,1.7709,,0.13643,7.621,0.561,25.88
2024-02-19 19:00:00+00:00,97.43,0.6217,39.38,268.6,352.5,51820.61,0.0891,,2934.03,20.039,71.29,1992.0,1.22e-06,,111.94,1.7742,,0.13663,7.613,0.5623,26.14
2024-02-19 20:00:00+00:00,96.74,0.6254,39.34,270.0,352.3,51798.99,0.08957,,2934.18,19.962,71.15,1993.0,1.23e-06,,112.08,1.7639,,0.13666,7.648,0.5612,26.33
2024-02-19 21:00:00+00:00,97.7,0.633,39.68,269.8,353.6,51904.42,0.08982,,2967.83,20.122,71.47,1997.0,1.24e-06,,112.79,1.7821,,0.13666,7.688,0.5647,27.12
2024-02-19 22:00:00+00:00,97.66,0.6319,39.81,271.6,353.3,51936.42,0.08961,,2961.51,19.957,71.55,1991.0,1.25e-06,,112.06,1.7863,,0.13655,7.741,0.566,27.01
2024-02-19 23:00:00+00:00,96.22,0.6308,39.51,273.1,351.6,51774.73,0.08942,,2944.8,19.832,71.3,1989.0,1.23e-06,,111.53,1.7735,,0.13636,7.698,0.5626,26.87
2024-02-20 00:00:00+00:00,95.21,0.6233,39.08,271.3,352.1,51641.82,0.08962,,2934.99,19.736,71.0,1989.0,1.22e-06,,110.73,1.744,,0.13654,7.599,0.5589,26.9
2024-02-20 01:00:00+00:00,95.21,0.6286,38.99,269.6,353.3,51631.15,0.08902,,2921.6,19.632,70.85,1991.0,1.2e-06,,109.77,1.7315,,0.13649,7.598,0.5593,26.53
2024-02-20 02:00:00+00:00,95.71,0.6324,39.23,270.2,355.0,51711.09,0.0892,,2926.81,19.79,71.01,1992.0,1.21e-06,,110.24,1.7406,,0.13661,7.602,0.5635,26.51
2024-02-20 03:00:00+00:00,94.76,0.6255,38.93,268.6,352.9,51580.23,0.0879,,2907.0,19.594,70.5,1993.0,1.18e-06,,109.48,1.7215,,0.13609,7.495,0.5675,26.23
2024-02-20 04:00:00+00:00,95.62,0.6284,39.26,270.6,354.9,51788.01,0.08846,,2924.42,19.707,70.85,1994.0,1.19e-06,,110.37,1.7394,,0.13641,7.539,0.5693,26.5
2024-02-20 05:00:00+00:00,96.15,0.6271,39.46,270.7,357.1,51909.1,0.08861,,2928.1,19.696,70.97,1994.0,1.19e-06,,110.81,1.7447,,0.13682,7.58,0.5684,26.41
2024-02-20 06:00:00+00:00,96.1,0.6319,39.47,270.4,357.4,51948.06,0.08811,,2930.8,19.768,71.09,1994.0,1.21e-06,,110.8,1.7458,,0.13711,7.586,0.5698,26.5
2024-02-20 07:00:00+00:00,95.98,0.6291,39.28,269.7,357.6,51839.28,0.08749,,2921.78,19.594,70.91,1995.0,1.2e-06,,109.42,1.7428,,0.13688,7.582,0.5674,26.24
2024-02-20 08:00:00+00:00,95.54,0.6251,39.02,268.6,356.6,51776.8,0.08686,,2916.51,19.507,70.58,1996.0,1.2e-06,,109.29,1.7276,,0.13711,7.55,0.5649,25.95
2024-02-20 09:00:00+00:00,94.61,0.6218,38.49,266.8,354.5,51761.33,0.08608,,2900.43,19.394,70.15,1996.0,1.18e-06,,108.97,1.7089,,0.13693,7.483,0.5615,25.1
2024-02-20 10:00:00+00:00,95.88,0.6318,38.95,268.7,356.7,52119.99,0.08707,,2919.61,19.556,70.62,1998.0,1.19e-06,,110.0,1.7295,,0.13762,7.566,0.5693,25.32
2024-02-20 11:00:00+00:00,95.95,0.6296,39.22,269.3,357.7,52286.8,0.08739,,2935.31,19.593,70.65,2000.0,1.21e-06,,110.42,1.7327,,0.13789,7.616,0.5708,25.33
2024-02-20 12:00:00+00:00,94.85,0.6251,38.88,269.8,356.0,52178.92,0.08672,,2930.8,19.469,70.28,1999.0,1.21e-06,,109.08,1.7134,,0.13788,7.568,0.57,25.24
2024-02-20 13:00:00+00:00,96.66,0.6378,39.67,273.0,359.8,52840.13,0.08799,,2997.61,19.622,70.95,2001.0,1.22e-06,,110.61,1.7462,,0.13812,7.711,0.5736,25.55
2024-02-20 14:00:00+00:00,93.34,0.6226,38.33,266.4,354.8,52048.74,0.08608,,2939.01,19.238,70.0,2000.0,1.19e-06,,107.76,1.7004,,0.1376,7.521,0.5646,24.66
2024-02-20 15:00:00+00:00,92.17,0.6095,37.7,261.7,351.2,51680.0,0.08453,,2925.09,18.969,68.92,2003.0,1.16e-06,,106.62,1.6633,,0.13754,7.324,0.5547,23.96
2024-02-20 16:00:00+00:00,90.63,0.6033,37.32,259.9,348.4,51396.33,0.08392,,2897.15,18.791,68.43,2003.0,1.15e-06,,105.98,1.639,,0.13758,7.274,0.5491,23.91
2024-02-20 17:00:00+00:00,91.4,0.6034,37.53,259.0,349.4,51324.99,0.0843,,2917.3,18.816,68.67,2007.0,1.16e-06,,105.43,1.6455,,0.13834,7.38,0.5531,24.3
2024-02-20 18:00:00+00:00,91.58,0.6042,37.81,260.7,350.8,51509.89,0.08466,,2930.59,18.893,68.98,2007.0,1.15e-06,,106.24,1.663,,0.1382,7.386,0.5558,24.37
2024-02-20 19:00:00+00:00,92.97,0.6179,38.33,264.8,354.0,52101.11,0.08528,,2985.98,19.201,69.65,2004.0,1.18e-06,,107.33,1.6789,,0.13855,7.475,0.5606,24.61
2024-02-20 20:00:00+00:00,93.06,0.6144,38.29,263.8,353.9,51990.63,0.08539,,2977.45,19.288,69.61,2000.0,1.18e-06,,107.57,1.6935,,0.13863,7.491,0.563,24.6
2024-02-20 21:00:00+00:00,93.13,0.626,38.18,263.8,353.9,52024.0,0.08551,,2988.03,19.369,69.44,2001.0,1.19e-06,,107.42,1.7238,,0.13948,7.533,0.5632,24.78
2024-02-20 22:00:00+00:00,94.02,0.6254,38.56,264.7,354.7,52168.65,0.08596,,2995.05,19.36,69.64,2004.0,1.19e-06,,108.85,1.7311,,0.13991,7.565,0.5644,24.83
2024-02-20 23:00:00+00:00,93.85,0.6216,38.49,265.2,354.6,52258.82,0.08615,,3014.81,19.281,69.65,2004.0,1.2e-06,,108.31,1.7169,,0.13921,7.559,0.5622,24.81
2024-02-21 00:00:00+00:00,93.54,0.6142,38.27,264.7,354.1,52174.2,0.08542,,3003.52,19.134,69.22,2004.0,1.19e-06,,107.39,1.6952,,0.13946,7.517,0.5575,24.79
2024-02-21 01:00:00+00:00,93.17,0.6091,38.14,264.5,353.8,52102.56,0.08545,,3000.45,19.064,69.16,2002.0,1.17e-06,,107.1,1.6806,,0.13888,7.491,0.5572,24.64
2024-02-21 02:00:00+00:00,93.0,0.6091,38.02,263.9,354.2,52067.99,0.08523,,3010.1,18.95,68.97,2005.0,1.15e-06,,106.79,1.6804,,0.13969,7.451,0.5568,24.62
2024-02-21 03:00:00+00:00,92.8,0.6122,38.01,263.5,353.4,52001.99,0.08555,,3005.14,18.994,69.04,2007.0,1.16e-06,,106.63,1.6849,,0.14008,7.457,0.5591,24.79
2024-02-21 04:00:00+00:00,92.31,0.6052,37.87,262.9,354.3,51949.58,0.08517,,2997.55,18.916,68.93,2007.0,1.17e-06,,106.35,1.6803,,0.14014,7.422,0.5548,24.75
2024-02-21 05:00:00+00:00,92.11,0.6019,37.64,262.5,353.8,51837.95,0.08494,,2976.28,18.908,68.86,2008.0,1.16e-06,,106.42,1.663,,0.14042,7.363,0.5526,24.67
2024-02-21 06:00:00+00:00,91.35,0.5973,37.45,264.2,352.6,51741.98,0.0845,,2951.06,18.793,68.85,2005.0,1.16e-06,,105.76,1.6552,,0.13966,7.304,0.5497,24.38
2024-02-21 07:00:00+00:00,91.09,0.5946,37.35,263.6,360.4,51568.64,0.08428,,2940.54,18.743,68.94,2006.0,1.15e-06,,104.85,1.663,,0.14006,7.296,0.547,24.19
2024-02-21 08:00:00+00:00,91.09,0.5976,37.41,264.3,363.9,51667.84,0.08437,,2941.43,18.775,69.05,2004.0,1.16e-06,,105.17,1.6686,,0.13969,7.345,0.5491,24.39
2024-02-21 09:00:00+00:00,89.68,0.585,36.62,257.7,361.1,51095.1,0.083,,2900.2,18.412,67.93,2005.0,1.13e-06,,103.11,1.6333,,0.13911,7.182,0.538,23.69
2024-02-21 10:00:00+00:00,90.29,0.5898,36.95,259.6,364.8,51271.1,0.08337,,2916.17,18.431,68.21,2005.0,1.13e-06,,103.45,1.6442,,0.13915,7.258,0.5409,24.1
2024-02-21 11:00:00+00:00,90.02,0.5859,36.74,259.2,364.1,50965.53,0.08316,,2899.1,18.274,67.93,2004.0,1.12e-06,,102.73,1.6323,,0.13891,7.229,0.5389,23.8
2024-02-21 12:00:00+00:00,90.6,0.5915,37.14,260.9,372.1,51310.7,0.08383,,2921.2,18.45,68.47,2006.0,1.14e-06,,103.72,1.6539,,0.13923,7.297,0.5425,24.29
2024-02-21 13:00:00+00:00,90.29,0.5917,36.97,259.9,370.9,51181.09,0.08349,,2907.64,18.484,68.41,2005.0,1.13e-06,,103.23,1.6692,,0.13928,7.251,0.5416,24.3
2024-02-21 14:00:00+00:00,89.13,0.5856,36.54,257.8,368.5,50929.99,0.08303,,2892.23,18.267,67.78,2005.0,1.11e-06,,101.83,1.6727,,0.13894,7.163,0.538,23.89
2024-02-21 15:00:00+00:00,89.87,0.5889,36.69,259.6,370.0,51156.0,0.08337,,2914.81,18.391,68.18,2006.0,1.14e-06,,103.86,1.6998,,0.13933,7.219,0.5399,24.15
2024-02-21 16:00:00+00:00,90.33,0.5887,36.79,260.4,371.1,51346.39,0.0836,,2931.47,18.398,68.43,2005.0,1.15e-06,,103.95,1.6918,,0.1395,7.239,0.5425,24.14
2024-02-21 17:00:00+00:00,88.91,0.5814,36.27,257.9,367.7,50931.35,0.08276,,2898.05,18.15,67.91,2003.0,1.12e-06,,102.08,1.6668,,0.13928,7.11,0.5397,23.77
