,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2024-12-30 01:00:00+00:00,343.91,0.8877,36.76,447.3,700.1,93948.42,0.32169,0.991,3421.02,21.58,100.67,2654.0,1.813e-05,193.1,4.1774,5.68,0.2591,13.472,2.126,61.8
2024-12-30 02:00:00+00:00,339.4,0.8824,36.73,446.2,697.87,93906.41,0.32105,1.0048,3417.21,21.41,100.13,2656.0,1.817e-05,192.29,4.1682,5.641,0.2595,13.357,2.1213,61.34
2024-12-30 03:00:00+00:00,336.95,0.8728,36.42,445.2,696.49,93722.71,0.3195,0.9972,3403.76,21.11,100.6,2657.0,1.808e-05,191.38,4.1303,5.611,0.259,13.299,2.1013,60.57
2024-12-30 04:00:00+00:00,334.37,0.869,36.13,444.1,696.49,93280.26,0.31692,0.9875,3391.6,20.98,100.02,2654.0,1.795e-05,189.79,4.0971,5.607,0.258,13.202,2.0819,60.01
2024-12-30 05:00:00+00:00,340.56,0.8684,36.35,446.4,698.3,93581.53,0.3176,0.9854,3408.56,21.07,100.83,2654.0,1.799e-05,191.21,4.0976,5.636,0.2579,13.311,2.065,60.07
2024-12-30 06:00:00+00:00,337.97,0.8729,36.88,450.8,699.88,93901.29,0.3213,1.013,3431.25,21.3,102.44,2650.0,1.847e-05,192.95,4.143,5.656,0.2588,13.456,2.0853,60.21
2024-12-30 07:00:00+00:00,338.63,0.8698,36.78,449.4,697.58,93731.65,0.32038,1.0038,3427.0,21.19,101.78,2644.0,1.848e-05,192.36,4.1024,5.633,0.2583,13.433,2.0681,59.94
2024-12-30 08:00:00+00:00,335.97,0.8709,36.93,448.8,696.76,93851.11,0.3212,0.998,3422.1,21.28,101.78,2640.0,1.874e-05,193.27,4.1064,5.625,0.2585,13.428,2.0689,59.83
2024-12-30 09:00:00+00:00,337.02,0.8715,36.97,448.3,696.51,93892.35,0.32168,1.0035,3421.6,21.25,102.16,2640.0,1.866e-05,192.96,4.0809,5.605,0.2583,13.413,2.0755,59.94
2024-12-30 10:00:00+00:00,336.58,0.87,36.65,447.7,697.41,93793.27,0.3197,0.9825,3412.42,21.18,102.26,2638.0,1.852e-05,192.65,4.0602,5.577,0.2567,13.379,2.069,59.56
2024-12-30 11:00:00+00:00,340.56,0.8716,36.73,448.9,700.7,93923.14,0.32091,0.9913,3424.13,21.23,102.24,2639.0,1.86e-05,193.51,4.0886,5.594,0.257,13.481,2.0762,59.65
2024-12-30 12:00:00+00:00,337.72,0.87,36.69,449.4,700.48,93750.69,0.32093,0.9765,3409.01,21.18,102.61,2638.0,1.852e-05,193.36,4.1327,5.593,0.257,13.34,2.0767,59.94
2024-12-30 13:00:00+00:00,326.24,0.8432,35.61,437.2,690.64,92680.52,0.31281,0.9529,3336.84,20.38,99.27,2631.0,1.78e-05,189.07,4.0025,5.5,0.2538,12.923,2.0239,57.79
2024-12-30 14:00:00+00:00,327.28,0.8381,35.2,433.8,692.39,91883.99,0.31029,0.9615,3315.54,20.24,98.73,2628.0,1.759e-05,187.74,3.9925,5.496,0.2514,12.838,2.0087,57.64
2024-12-30 15:00:00+00:00,327.46,0.8408,35.15,434.0,695.16,92130.21,0.31095,0.9485,3324.16,20.31,98.38,2626.0,1.768e-05,187.32,4.0228,5.497,0.2511,12.905,2.0244,58.89
2024-12-30 16:00:00+00:00,328.56,0.8351,35.17,433.6,695.7,92120.6,0.30886,0.9411,3339.89,20.24,98.04,2621.0,1.761e-05,187.28,4.0955,5.5,0.251,12.967,2.0128,58.5
2024-12-30 17:00:00+00:00,331.91,0.8636,36.44,445.4,704.02,93832.83,0.31761,0.9846,3391.27,20.86,101.06,2623.0,1.833e-05,191.57,4.1964,5.574,0.2539,13.495,2.08,59.79
2024-12-30 18:00:00+00:00,333.92,0.8671,36.86,449.8,707.84,94583.99,0.31899,0.9854,3396.52,21.12,101.47,2627.0,1.848e-05,194.54,4.2605,5.596,0.2549,13.564,2.0937,59.53
2024-12-30 19:00:00+00:00,329.28,0.8697,36.94,449.8,710.21,94417.04,0.31994,0.9904,3401.93,21.09,101.18,2629.0,1.846e-05,196.21,4.3422,5.632,0.2552,13.539,2.1041,58.86
2024-12-30 20:00:00+00:00,333.52,0.8739,36.78,451.2,711.01,94338.8,0.32086,0.9909,3399.43,21.08,101.57,2629.0,1.843e-05,194.85,4.2892,5.646,0.2561,13.392,2.1121,58.82
2024-12-30 21:00:00+00:00,324.12,0.8496,35.88,440.2,695.85,92076.0,0.31097,0.9582,3319.26,20.42,98.51,2626.0,1.792e-05,189.45,4.131,5.54,0.2516,13.072,2.0518,57.56
2024-12-30 22:00:00+00:00,324.27,0.8567,35.97,444.9,704.5,92784.75,0.31374,0.9598,3358.93,20.56,99.45,2623.0,1.807e-05,191.17,4.1839,5.583,0.2525,13.298,2.0649,57.9
2024-12-30 23:00:00+00:00,322.06,0.8615,35.97,444.0,705.36,92792.05,0.31396,0.9531,3361.84,20.58,99.4,2621.0,1.846e-05,191.38,4.1811,5.581,0.2534,13.325,2.0587,58.29
2024-12-31 00:00:00+00:00,314.53,0.8563,35.48,438.2,704.0,92450.0,0.31237,0.9394,3328.67,20.35,98.57,2621.0,1.812e-05,190.06,4.0784,5.52,0.2522,13.216,2.0309,57.88
2024-12-31 01:00:00+00:00,313.4,0.8582,35.35,438.0,703.19,92435.57,0.31266,0.9449,3340.6,20.4,98.73,2626.0,1.801e-05,189.16,4.0835,5.523,0.2526,13.291,2.0363,58.35
2024-12-31 02:00:00+00:00,317.1,0.8528,35.36,438.6,706.21,92476.35,0.31266,0.9401,3343.24,20.46,98.82,2626.0,1.798e-05,190.3,4.0823,5.521,0.2531,13.258,2.0273,58.93
2024-12-31 03:00:00+00:00,313.8,0.8489,35.22,436.4,706.92,92509.59,0.31153,0.938,3340.18,20.26,98.39,2625.0,1.798e-05,189.96,4.0989,5.494,0.2526,13.247,2.0208,58.47
2024-12-31 04:00:00+00:00,310.29,0.844,35.02,434.2,700.41,92448.0,0.31009,0.9306,3333.7,20.22,98.0,2624.0,1.782e-05,188.9,4.0851,5.489,0.2527,13.187,2.0179,58.38
2024-12-31 05:00:00+00:00,311.52,0.8439,35.17,438.0,698.93,92596.08,0.31072,0.9379,3344.32,20.28,98.48,2625.0,1.784e-05,188.52,4.1175,5.491,0.2526,13.28,2.0216,58.01
2024-12-31 06:00:00+00:00,310.03,0.8445,35.25,438.8,700.46,92816.0,0.31149,0.9274,3353.46,20.32,98.36,2625.0,1.892e-05,189.11,4.1136,5.51,0.2526,13.35,2.0276,58.13
2024-12-31 07:00:00+00:00,311.06,0.8462,35.3,438.3,701.16,92860.75,0.31222,0.9256,3353.64,20.32,98.78,2632.0,1.871e-05,190.07,4.1694,5.518,0.253,13.285,2.0335,58.04
2024-12-31 08:00:00+00:00,314.68,0.8571,35.93,444.3,703.99,93933.38,0.31677,0.9389,3380.14,20.63,100.12,2628.0,1.983e-05,192.13,4.2529,5.566,0.2541,13.384,2.0673,58.29
2024-12-31 09:00:00+00:00,314.28,0.8594,36.28,448.1,706.58,94023.88,0.3182,0.9347,3389.23,20.6,101.06,2633.0,1.991e-05,193.32,4.2658,5.579,0.2557,13.537,2.0707,58.92
2024-12-31 10:00:00+00:00,313.73,0.8585,36.17,447.4,705.7,94113.69,0.31921,0.9299,3394.95,20.6,101.44,2633.0,1.958e-05,194.3,4.202,5.572,0.2554,13.624,2.0764,58.64
2024-12-31 11:00:00+00:00,312.46,0.8576,36.2,448.1,704.28,94232.68,0.31983,0.9349,3394.73,20.54,102.41,2632.0,1.961e-05,193.79,4.2374,5.574,0.2557,13.665,2.0753,59.08
2024-12-31 12:00:00+00:00,312.32,0.8557,36.09,446.8,705.88,94539.85,0.31955,0.92,3393.16,20.5,102.56,2629.0,2.001e-05,193.06,4.1891,5.557,0.2557,13.572,2.0826,58.61
2024-12-31 13:00:00+00:00,322.86,0.8684,36.88,452.6,712.19,95587.12,0.32461,0.9464,3428.37,20.9,104.28,2626.0,2.1e-05,195.89,4.2327,5.608,0.2567,13.716,2.1259,59.27
2024-12-31 14:00:00+00:00,322.26,0.8699,36.83,452.0,712.2,95679.17,0.3264,0.9457,3426.75,20.94,104.14,2625.0,2.079e-05,197.42,4.2427,5.609,0.2572,13.764,2.1312,58.22
2024-12-31 15:00:00+00:00,318.22,0.8697,36.79,450.0,710.56,95412.0,0.32761,0.9394,3412.85,20.82,104.24,2633.0,2.109e-05,198.44,4.2694,5.594,0.2567,13.598,2.1285,58.3
2024-12-31 16:00:00+00:00,315.94,0.8676,36.73,448.2,711.79,94868.42,0.3254,0.9357,3408.62,20.74,104.13,2636.0,2.127e-05,198.95,4.2792,5.589,0.2565,13.563,2.1201,57.88
2024-12-31 17:00:00+00:00,312.56,0.8513,36.05,440.4,704.83,94120.94,0.31925,0.92,3363.42,20.27,102.88,2640.0,2.062e-05,196.1,4.2153,5.53,0.2548,13.356,2.0875,57.17
2024-12-31 18:00:00+00:00,311.81,0.8493,35.97,440.1,704.11,93875.68,0.31755,0.9175,3361.37,20.19,103.8,2636.0,2.04e-05,194.67,4.2055,5.514,0.2549,13.301,2.0876,56.67
2024-12-31 19:00:00+00:00,309.54,0.8494,36.0,436.8,703.39,94166.88,0.31824,0.923,3355.38,20.09,102.85,2637.0,2.059e-05,193.81,4.2149,5.522,0.2552,13.218,2.0918,56.14
2024-12-31 20:00:00+00:00,308.93,0.849,35.87,436.7,702.51,93564.04,0.31676,0.9235,3346.2,20.0,103.11,2634.0,2.05e-05,194.02,4.1798,5.489,0.2551,13.575,2.1003,56.3
2024-12-31 21:00:00+00:00,310.06,0.8523,35.93,437.9,702.8,93899.68,0.31783,0.9211,3352.75,20.08,103.85,2632.0,2.062e-05,193.16,4.1937,5.501,0.2555,13.438,2.0982,56.62
2024-12-31 22:00:00+00:00,309.81,0.8443,35.65,433.9,701.07,93488.84,0.31609,0.9117,3339.88,19.94,103.62,2632.0,2.013e-05,191.13,4.1399,5.488,0.2546,13.21,2.0788,55.69
2024-12-31 23:00:00+00:00,308.82,0.8451,35.71,434.5,702.3,93576.0,0.316,0.9093,3337.78,20.01,103.28,2633.0,1.996e-05,189.31,4.1225,5.509,0.2548,13.243,2.0836,56.27
2025-01-01 00:00:00+00:00,313.81,0.8596,36.21,440.7,709.12,94401.14,0.3212,0.9295,3363.7,20.23,105.03,2634.0,2.06e-05,192.54,4.1959,5.555,0.2554,13.388,2.1106,56.8
2025-01-01 01:00:00+00:00,313.58,0.8529,35.75,437.0,708.35,93607.74,0.31841,0.9142,3346.54,20.02,104.98,2639.0,2.043e-05,190.7,4.1574,5.54,0.2554,13.251,2.0943,56.17
2025-01-01 02:00:00+00:00,314.67,0.8571,35.82,437.4,709.54,94098.91,0.32005,0.9202,3362.61,20.09,104.93,2637.0,2.044e-05,191.59,4.1895,5.543,0.2561,13.331,2.1058,56.11
2025-01-01 03:00:00+00:00,312.33,0.8522,35.62,435.9,705.58,93838.04,0.31893,0.9199,3355.2,20.07,104.23,2638.0,2.04e-05,190.43,4.2131,5.508,0.256,13.24,2.1069,55.94
2025-01-01 04:00:00+00:00,309.97,0.8491,35.37,434.3,704.77,93553.91,0.31623,0.919,3341.14,19.91,104.18,2636.0,2.018e-05,189.47,4.1649,5.474,0.2555,13.201,2.1027,56.2
2025-01-01 05:00:00+00:00,310.68,0.8561,35.54,436.2,705.58,93792.02,0.31775,0.9148,3345.41,20.04,105.28,2636.0,2.008e-05,190.15,4.1733,5.493,0.2558,13.203,2.1358,56.02
2025-01-01 06:00:00+00:00,311.44,0.8574,35.69,436.6,706.59,93757.58,0.31837,0.9194,3346.6,20.05,105.14,2635.0,2.016e-05,190.3,4.1835,5.485,0.256,13.245,2.1439,56.06
2025-01-01 07:00:00+00:00,313.52,0.8518,35.61,435.7,703.75,93684.1,0.31682,0.9175,3347.12,19.99,104.16,2636.0,2.008e-05,190.06,4.1415,5.487,0.2554,13.252,2.1246,55.62
2025-01-01 08:00:00+00:00,309.93,0.8467,35.29,432.9,703.06,93428.46,0.31401,0.9083,3337.01,19.85,102.78,2636.0,1.974e-05,189.4,4.0994,5.439,0.2545,13.116,2.1103,55.6
2025-01-01 09:00:00+00:00,308.81,0.8462,35.19,433.2,703.73,93413.06,0.31371,0.9056,3334.64,19.8,102.88,2633.0,1.931e-05,189.18,4.0793,5.42,0.2533,13.115,2.1052,55.49
2025-01-01 10:00:00+00:00,308.31,0.8441,35.23,433.3,707.23,93326.23,0.31432,0.9013,3326.69,19.84,102.74,2633.0,1.92e-05,190.24,4.1095,5.424,0.2535,13.094,2.109,55.64
2025-01-01 11:00:00+00:00,309.92,0.8532,35.53,435.2,707.57,93444.64,0.31623,0.9187,3341.0,20.04,103.74,2634.0,1.933e-05,191.36,4.1381,5.447,0.2538,13.213,2.1357,55.62
2025-01-01 12:00:00+00:00,313.67,0.8657,35.94,438.7,706.29,93820.76,0.31774,0.9167,3347.46,20.22,104.83,2635.0,1.938e-05,190.95,4.1701,5.45,0.2543,13.331,2.1679,56.05
2025-01-01 13:00:00+00:00,315.63,0.8649,35.98,439.1,710.22,94031.76,0.31802,0.913,3343.37,20.28,104.31,2634.0,1.94e-05,190.25,4.1628,5.434,0.2541,13.339,2.1653,56.02
2025-01-01 14:00:00+00:00,313.95,0.8648,36.06,440.5,708.02,94175.89,0.31812,0.9205,3345.86,20.26,104.75,2634.0,1.926e-05,190.88,4.1752,5.45,0.2539,13.307,2.174,56.28
2025-01-01 15:00:00+00:00,319.05,0.877,36.48,444.6,708.11,94432.94,0.32041,0.9374,3352.93,20.57,104.93,2631.0,1.949e-05,191.91,4.1957,5.477,0.2551,13.479,2.2283,56.9
2025-01-01 16:00:00+00:00,315.33,0.8893,36.44,443.8,704.99,94090.49,0.31943,0.9262,3338.68,20.69,105.22,2628.0,1.931e-05,190.51,4.1794,5.464,0.2548,13.39,2.2635,56.83
2025-01-01 17:00:00+00:00,314.32,0.8887,36.36,443.4,705.61,94143.85,0.32008,0.9226,3343.7,20.82,104.85,2628.0,1.94e-05,190.64,4.1914,5.473,0.255,13.456,2.2596,57.39
2025-01-01 18:00:00+00:00,316.11,0.9218,36.84,448.0,706.02,94340.06,0.32463,0.9435,3348.57,21.2,106.59,2628.0,1.95e-05,191.68,4.256,5.513,0.2563,13.549,2.322,57.59
2025-01-01 19:00:00+00:00,318.67,0.9172,37.1,450.2,707.85,94627.07,0.32494,0.948,3356.55,21.48,107.19,2631.0,1.959e-05,193.1,4.2731,5.527,0.2559,13.61,2.3172,58.23
2025-01-01 20:00:00+00:00,320.7,0.9205,37.66,450.1,708.22,94786.23,0.32537,0.9601,3360.4,21.82,106.03,2632.0,1.956e-05,194.36,4.3165,5.524,0.2559,13.606,2.3068,58.84
2025-01-01 21:00:00+00:00,321.81,0.919,37.65,449.3,707.96,94978.48,0.32703,0.9673,3368.39,21.67,105.49,2629.0,1.949e-05,194.69,4.2812,5.531,0.2559,13.581,2.3207,58.66
2025-01-01 22:00:00+00:00,320.76,0.9213,37.89,449.8,707.58,94802.98,0.32619,0.9656,3361.63,21.54,105.05,2631.0,1.952e-05,194.53,4.2727,5.529,0.2558,13.642,2.3493,58.65
2025-01-01 23:00:00+00:00,319.84,0.9222,37.78,450.5,707.84,94591.79,0.32513,0.9591,3360.38,21.73,105.24,2629.0,1.938e-05,194.28,4.2847,5.516,0.2559,13.629,2.3328,58.22
2025-01-02 00:00:00+00:00,324.8,0.9456,38.51,456.8,702.09,95128.59,0.33387,0.976,3389.92,22.09,107.52,2631.0,1.946e-05,196.25,4.3219,5.562,0.2571,13.894,2.3887,59.05
2025-01-02 01:00:00+00:00,322.67,0.9466,38.53,455.4,701.53,94862.72,0.3319,0.9723,3383.92,21.85,106.71,2640.0,1.973e-05,197.71,4.2708,5.566,0.2572,13.808,2.4008,58.53
2025-01-02 02:00:00+00:00,324.44,0.9419,38.6,458.2,702.11,95234.36,0.33336,0.9791,3398.49,21.96,106.09,2642.0,1.99e-05,199.41,4.2991,5.588,0.2576,13.908,2.4054,60.15
2025-01-02 03:00:00+00:00,323.02,0.9421,38.47,456.9,702.17,95010.33,0.33143,0.9739,3388.55,21.88,105.62,2641.0,1.982e-05,198.54,4.2671,5.59,0.2576,13.834,2.4249,60.0
2025-01-02 04:00:00+00:00,331.0,0.9447,39.11,460.6,707.5,95708.07,0.33393,0.9858,3417.69,22.13,106.36,2644.0,2.046e-05,204.47,4.3162,5.633,0.259,14.028,2.4001,60.88
2025-01-02 05:00:00+00:00,332.71,0.9327,38.77,458.1,706.49,95596.48,0.33168,1.0199,3412.39,22.19,105.83,2642.0,2.008e-05,204.62,4.329,5.631,0.259,14.082,2.3725,60.35
2025-01-02 06:00:00+00:00,330.82,0.9273,38.65,457.7,704.88,95574.99,0.33141,1.0082,3410.37,22.07,105.96,2643.0,2.029e-05,205.36,4.3266,5.642,0.2582,14.143,2.3545,59.99
2025-01-02 07:00:00+00:00,333.77,0.9335,38.87,459.4,706.94,95822.0,0.33436,1.0128,3420.05,22.35,106.05,2642.0,2.034e-05,205.91,4.3766,5.649,0.2585,14.127,2.3672,59.8
2025-01-02 08:00:00+00:00,332.71,0.9361,39.25,462.1,710.49,96150.0,0.33684,1.0327,3437.93,22.24,106.29,2644.0,2.079e-05,206.8,4.3669,5.665,0.2593,14.201,2.3788,60.13
2025-01-02 09:00:00+00:00,334.62,0.949,40.09,464.9,715.08,96755.51,0.34002,1.0424,3467.95,22.43,106.95,2646.0,2.061e-05,207.38,4.4153,5.701,0.2605,14.338,2.4005,59.07
2025-01-02 10:00:00+00:00,336.18,0.9666,40.46,463.2,712.5,96708.0,0.3444,1.0287,3468.81,22.74,106.75,2649.0,2.057e-05,206.98,4.4315,5.701,0.2613,14.417,2.3952,58.88
2025-01-02 11:00:00+00:00,333.81,0.9709,40.41,463.6,713.26,96732.99,0.3422,1.0483,3471.18,22.59,106.38,2647.0,2.085e-05,208.51,4.4372,5.676,0.2623,14.333,2.4035,59.44
2025-01-02 12:00:00+00:00,334.9,0.973,39.95,464.4,713.96,96850.01,0.34172,1.0647,3480.48,22.67,106.69,2649.0,2.099e-05,208.39,4.417,5.666,0.2643,14.328,2.4071,59.84
2025-01-02 13:00:00+00:00,333.83,0.9635,39.87,461.9,711.39,96458.17,0.3383,1.0594,3465.85,22.5,107.41,2644.0,2.078e-05,208.17,4.382,5.643,0.2628,14.405,2.3911,60.37
2025-01-02 14:00:00+00:00,336.5,0.965,39.95,464.5,711.9,97256.49,0.34086,1.0574,3495.19,22.49,107.24,2648.0,2.078e-05,208.2,4.4056,5.652,0.2634,14.431,2.4076,60.32
2025-01-02 15:00:00+00:00,331.23,0.955,39.41,461.3,704.54,96455.01,0.33695,1.0492,3463.51,22.21,106.29,2652.0,2.045e-05,206.77,4.3875,5.625,0.2637,14.309,2.4042,60.0
2025-01-02 16:00:00+00:00,335.57,0.9614,39.68,461.8,706.44,97229.74,0.33914,1.0511,3469.54,22.3,106.3,2653.0,2.065e-05,207.45,4.381,5.651,0.2638,14.411,2.4189,60.27
2025-01-02 17:00:00+00:00,333.71,0.9529,39.26,458.6,705.0,96757.57,0.33749,1.0408,3450.46,22.21,105.31,2651.0,2.033e-05,206.05,4.3397,5.623,0.2628,14.286,2.396,59.62
2025-01-02 18:00:00+00:00,336.73,0.9615,39.31,460.8,706.4,97319.74,0.33881,1.0464,3465.24,22.33,105.65,2655.0,2.047e-05,206.44,4.352,5.645,0.2651,14.381,2.4072,59.91
2025-01-02 19:00:00+00:00,335.41,0.9571,39.0,459.2,704.81,97317.74,0.3388,1.0448,3463.18,22.13,105.11,2652.0,2.035e-05,206.69,4.3438,5.627,0.2645,14.326,2.3878,59.35
2025-01-02 20:00:00+00:00,333.36,0.9601,39.05,459.1,706.1,97306.46,0.33738,1.0441,3453.0,22.05,104.97,2652.0,2.03e-05,206.82,4.3615,5.625,0.2651,14.301,2.3841,59.08
2025-01-02 21:00:00+00:00,331.84,0.9663,39.2,460.3,705.99,97212.68,0.33755,1.0334,3454.2,22.03,105.46,2654.0,2.028e-05,206.54,4.3595,5.632,0.2651,14.307,2.3865,59.13
2025-01-02 22:00:00+00:00,331.51,0.9622,39.12,460.7,705.76,96911.04,0.33832,1.031,3440.61,22.02,105.34,2655.0,2.03e-05,206.6,4.3525,5.631,0.265,14.248,2.4056,58.92
2025-01-02 23:00:00+00:00,333.5,0.9612,39.28,461.7,706.25,96984.79,0.33893,1.0332,3455.67,22.07,105.14,2656.0,2.048e-05,208.31,4.3526,5.648,0.2651,14.381,2.4024,59.48
2025-01-03 00:00:00+00:00,329.98,0.9631,39.11,462.4,704.07,96825.82,0.33777,1.0298,3449.22,22.0,105.29,2657.0,2.043e-05,207.15,4.3322,5.649,0.2656,14.187,2.4112,59.06
2025-01-03 01:00:00+00:00,328.74,0.9745,39.4,461.0,704.65,96985.47,0.33947,1.0355,3464.83,22.12,105.72,2659.0,2.033e-05,206.86,4.3269,5.666,0.2665,14.247,2.4231,58.95
2025-01-03 02:00:00+00:00,328.14,0.9878,39.66,462.5,703.88,96966.85,0.34029,1.0528,3457.95,22.07,106.41,2660.0,2.031e-05,206.87,4.3268,5.652,0.2673,14.28,2.4475,57.97
2025-01-03 03:00:00+00:00,327.82,1.027,39.88,464.9,705.2,97062.3,0.34183,1.0573,3470.16,22.24,106.38,2661.0,2.034e-05,208.05,4.3757,5.679,0.2662,14.374,2.468,58.31
2025-01-03 04:00:00+00:00,325.26,1.0146,39.77,461.5,704.71,96813.41,0.33899,1.0362,3458.38,22.11,105.55,2662.0,2.041e-05,207.72,4.3675,5.664,0.2649,14.226,2.4428,57.53
2025-01-03 05:00:00+00:00,324.11,1.0212,39.95,461.3,705.31,96765.34,0.33936,1.0346,3455.98,22.04,105.12,2660.0,2.038e-05,208.87,4.3635,5.642,0.264,14.223,2.4301,57.43
2025-01-03 06:00:00+00:00,322.64,1.0398,39.74,459.1,702.84,96539.49,0.3386,1.0291,3442.6,21.97,104.89,2661.0,2.037e-05,207.77,4.3212,5.622,0.2633,14.14,2.4444,57.22
2025-01-03 07:00:00+00:00,319.03,1.0358,39.42,457.1,700.73,96304.0,0.33684,1.0241,3433.27,21.79,104.64,2660.0,2.014e-05,207.95,4.3003,5.605,0.2615,14.074,2.4152,56.9
2025-01-03 08:00:00+00:00,319.24,1.0412,40.32,458.2,699.14,96129.97,0.33742,1.0298,3430.2,21.8,105.18,2658.0,2.022e-05,209.36,4.2874,5.628,0.2618,14.135,2.4133,57.49
2025-01-03 09:00:00+00:00,324.54,1.0539,40.61,460.4,701.3,96554.32,0.34001,1.0501,3443.62,22.17,105.94,2655.0,2.038e-05,211.2,4.3257,5.661,0.2628,14.273,2.4204,57.72
2025-01-03 10:00:00+00:00,324.5,1.0602,40.89,459.8,701.01,96488.53,0.33994,1.043,3446.01,22.3,106.12,2655.0,2.038e-05,211.13,4.3208,5.615,0.2622,14.356,2.4106,57.58
2025-01-03 11:00:00+00:00,329.67,1.0737,41.31,464.1,705.4,96757.58,0.34885,1.0617,3465.62,22.67,107.55,2660.0,2.071e-05,214.51,4.3616,5.676,0.2631,14.502,2.4087,58.52
2025-01-03 12:00:00+00:00,330.32,1.09,41.33,463.6,703.71,96666.66,0.35091,1.125,3463.83,22.64,107.33,2659.0,2.071e-05,213.4,4.3837,5.686,0.2635,14.427,2.4041,58.19
2025-01-03 13:00:00+00:00,334.3,1.0716,40.99,464.3,704.61,96504.79,0.36254,1.1507,3481.85,22.46,107.76,2655.0,2.078e-05,212.92,4.3934,5.719,0.2643,14.463,2.4082,57.83
2025-01-03 14:00:00+00:00,345.29,1.0917,41.49,468.5,708.15,97016.01,0.36281,1.1953,3527.19,23.0,109.01,2657.0,2.11e-05,218.3,4.511,5.732,0.2659,14.694,2.4346,59.39
2025-01-03 15:00:00+00:00,347.21,1.086,41.92,471.7,710.04,97521.35,0.36618,1.1934,3565.13,23.47,109.35,2656.0,2.124e-05,217.36,4.6844,5.761,0.268,14.928,2.4468,60.66
2025-01-03 16:00:00+00:00,353.55,1.0909,41.89,474.1,712.72,97868.2,0.37255,1.1972,3584.28,23.6,110.22,2654.0,2.147e-05,217.7,4.6846,5.808,0.2691,15.029,2.4596,61.08
2025-01-03 17:00:00+00:00,349.01,1.0841,41.8,473.1,711.97,98026.0,0.37554,1.2142,3575.47,23.59,110.2,2653.0,2.145e-05,217.39,4.7073,5.782,0.2684,15.041,2.4419,60.97
2025-01-03 18:00:00+00:00,351.08,1.0815,41.9,475.0,712.09,98527.98,0.37944,1.2317,3605.59,23.76,111.33,2648.0,2.152e-05,218.12,4.7418,5.788,0.2691,15.176,2.4512,61.07
2025-01-03 19:00:00+00:00,352.88,1.0966,41.99,475.4,713.28,98592.01,0.37951,1.2456,3622.83,23.77,113.26,2649.0,2.151e-05,217.1,4.8451,5.79,0.2704,15.163,2.4728,61.88
2025-01-03 20:00:00+00:00,349.82,1.1156,41.47,473.7,712.12,98311.52,0.37687,1.238,3600.57,23.52,114.09,2649.0,2.15e-05,216.05,4.8201,5.801,0.2697,15.095,2.4486,61.68
2025-01-03 21:00:00+00:00,351.51,1.0896,41.77,473.9,714.36,98272.7,0.38655,1.2246,3614.39,23.43,114.36,2649.0,2.157e-05,216.34,4.8593,5.802,0.2695,15.22,2.4533,61.56
2025-01-03 22:00:00+00:00,351.04,1.0975,41.92,474.0,713.81,98296.37,0.38328,1.2192,3616.18,23.45,113.45,2651.0,2.155e-05,217.06,4.8896,5.805,0.2706,15.188,2.4597,61.42
2025-01-03 23:00:00+00:00,350.8,1.0894,41.94,473.9,714.88,98174.18,0.37989,1.2141,3609.01,23.48,112.71,2648.0,2.159e-05,217.99,4.9843,5.801,0.2702,15.213,2.4547,60.91
2025-01-04 00:00:00+00:00,344.6,1.0857,41.69,471.9,717.1,97950.01,0.38037,1.1894,3602.41,23.27,111.54,2648.0,2.143e-05,217.0,4.8871,5.783,0.2689,15.052,2.444,59.68
2025-01-04 01:00:00+00:00,343.2,1.1057,42.11,471.6,715.98,98040.0,0.38052,1.1925,3596.27,23.32,111.33,2649.0,2.135e-05,217.38,4.8579,5.77,0.2688,14.967,2.4731,60.24
2025-01-04 02:00:00+00:00,344.59,1.0941,42.36,473.0,719.29,98304.51,0.38318,1.1912,3596.4,23.41,112.15,2650.0,2.125e-05,217.47,4.9,5.781,0.2688,14.981,2.4838,60.27
2025-01-04 03:00:00+00:00,341.97,1.0922,41.9,475.9,719.43,98200.0,0.39213,1.1922,3597.97,23.19,112.12,2648.0,2.123e-05,216.97,4.9025,5.794,0.2679,15.028,2.4657,60.27
2025-01-04 04:00:00+00:00,341.15,1.0881,41.81,475.3,720.13,98001.0,0.38726,1.1993,3591.47,23.17,111.43,2650.0,2.125e-05,216.88,4.9068,5.768,0.2669,14.925,2.4506,60.25
2025-01-04 05:00:00+00:00,340.95,1.0848,41.95,479.7,719.36,98126.21,0.38914,1.2016,3596.65,23.16,111.48,2650.0,2.126e-05,217.23,4.9089,5.768,0.2675,14.968,2.4544,59.97
2025-01-04 06:00:00+00:00,342.72,1.0856,41.81,477.9,718.8,98127.54,0.38807,1.199,3600.61,23.2,111.42,2649.0,2.127e-05,217.63,4.9232,5.785,0.2684,14.956,2.4556,60.13
2025-01-04 07:00:00+00:00,344.41,1.0739,42.01,478.4,717.95,98271.88,0.38796,1.1879,3594.04,23.3,111.79,2649.0,2.127e-05,216.71,5.0401,5.804,0.2689,14.958,2.4462,60.25
