,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,PUMPUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2023-12-19 00:00:00+00:00,101.33,0.5761,39.74,225.2,252.9,42275.99,0.09023,,2177.91,14.1,70.73,2020.0,1.25e-06,,73.0,0.6786,,0.1006,5.834,0.6047,27.89
2023-12-20 00:00:00+00:00,100.11,0.5894,43.46,229.5,260.3,43668.93,0.0915,,2202.17,14.253,69.83,2012.0,1.27e-06,,82.21,0.688,,0.10273,5.926,0.6171,29.16
2023-12-21 00:00:00+00:00,101.71,0.6351,45.97,233.0,272.1,43861.8,0.09499,,2239.61,15.305,70.93,2030.0,1.31e-06,,93.84,0.6876,,0.10463,6.182,0.6241,29.98
2023-12-22 00:00:00+00:00,100.02,0.6226,45.35,238.2,271.1,43969.04,0.09499,,2324.54,15.479,73.58,2028.0,1.58e-06,,97.9,0.695,,0.10508,6.392,0.6244,30.4
2023-12-23 00:00:00+00:00,99.44,0.613,48.05,232.7,271.0,43702.16,0.09346,,2308.2,15.682,72.45,2026.0,1.48e-06,,107.88,0.7534,,0.10676,6.339,0.6195,30.38
2023-12-24 00:00:00+00:00,99.61,0.5919,47.68,228.9,264.5,42991.5,0.09171,,2264.05,15.262,71.12,2029.0,1.38e-06,,112.45,0.7142,,0.1062,6.842,0.6121,30.14
2023-12-25 00:00:00+00:00,102.77,0.6242,48.18,234.8,266.9,43576.13,0.09435,,2271.35,15.585,72.22,2031.0,1.41e-06,,120.91,0.8166,,0.10586,6.969,0.6462,31.25
2023-12-26 00:00:00+00:00,102.9,0.6087,44.41,229.3,297.7,42508.93,0.09135,,2230.88,15.092,73.24,2036.0,1.33e-06,,112.49,0.8838,,0.10305,7.346,0.6219,30.37
2023-12-27 00:00:00+00:00,112.0,0.6334,42.39,264.1,324.1,43428.85,0.09365,,2378.35,16.709,75.98,2053.0,1.44e-06,,106.91,0.8301,,0.10534,7.237,0.634,31.81
2023-12-28 00:00:00+00:00,118.88,0.6158,39.8,261.5,322.6,42563.76,0.09174,,2344.15,16.005,76.51,2047.0,1.34e-06,,101.8,0.7966,,0.10545,7.806,0.6346,31.9
2023-12-29 00:00:00+00:00,112.47,0.6083,40.18,254.1,313.7,42066.95,0.09097,,2299.2,15.54,73.25,2035.0,1.34e-06,,106.17,0.8057,,0.1056,7.568,0.623,28.65
2023-12-30 00:00:00+00:00,111.02,0.6011,39.33,270.5,317.1,42140.28,0.09,,2291.68,15.167,73.22,2029.0,1.31e-06,,101.9,0.8082,,0.10595,7.358,0.6207,28.63
2023-12-31 00:00:00+00:00,108.69,0.594,38.55,259.7,311.8,42283.58,0.08955,,2281.87,14.941,72.83,2028.0,1.3e-06,,101.72,0.7752,,0.10764,7.222,0.6156,26.92
2024-01-01 00:00:00+00:00,116.17,0.6232,41.94,267.8,313.5,44179.55,0.09199,,2352.04,15.548,74.72,2029.0,1.41e-06,,109.91,0.8438,,0.10772,7.6,0.6294,27.78
2024-01-02 00:00:00+00:00,110.28,0.605,40.61,257.1,312.2,44946.91,0.0911,,2355.34,15.166,72.97,2035.0,1.34e-06,,106.73,0.9062,,0.10834,7.175,0.6246,27.59
2024-01-03 00:00:00+00:00,102.66,0.5569,36.8,234.0,315.8,42845.23,0.08201,,2209.72,14.148,65.24,2018.0,1.18e-06,,98.52,0.8437,,0.10675,6.433,0.5823,25.03
2024-01-04 00:00:00+00:00,103.77,0.5699,38.72,239.5,323.7,44151.1,0.08401,,2267.11,14.526,66.41,2021.0,1.25e-06,,104.91,0.8535,,0.10696,6.53,0.5868,24.17
2024-01-05 00:00:00+00:00,102.94,0.5414,36.46,239.3,317.5,44145.11,0.08267,,2268.78,14.091,66.0,2020.0,1.19e-06,,99.94,0.8999,,0.10438,6.434,0.5757,23.54
2024-01-06 00:00:00+00:00,99.43,0.5227,34.61,236.1,307.5,43968.32,0.08058,,2240.78,13.436,65.64,2016.0,1.15e-06,,93.77,0.8316,,0.10387,6.308,0.5679,23.08
2024-01-07 00:00:00+00:00,94.94,0.4945,33.64,232.5,302.4,43929.02,0.07824,,2221.42,13.151,64.27,2015.0,1.12e-06,,89.44,0.8002,,0.1028,6.004,0.5515,21.92
2024-01-08 00:00:00+00:00,99.0,0.5412,36.08,253.9,303.7,46951.04,0.0813,,2330.44,14.139,67.73,2007.0,1.19e-06,,97.88,0.8599,,0.1042,6.24,0.5776,21.25
2024-01-09 00:00:00+00:00,96.46,0.5124,34.65,244.8,301.1,46110.0,0.07923,,2344.29,13.716,66.99,2015.0,1.2e-06,,99.36,0.7983,,0.10277,6.011,0.5669,19.66
2024-01-10 00:00:00+00:00,107.08,0.566,38.53,254.7,305.8,46653.99,0.08307,,2584.38,15.072,70.1,2000.0,1.33e-06,,102.0,0.842,,0.10524,6.568,0.6008,22.31
2024-01-11 00:00:00+00:00,109.63,0.582,39.29,276.1,308.2,46339.16,0.08456,,2618.01,15.022,71.88,2012.0,1.37e-06,,99.9,1.0927,,0.10619,6.819,0.6019,24.43
2024-01-12 00:00:00+00:00,103.0,0.5476,35.93,259.3,296.6,42782.73,0.08007,,2522.54,14.151,72.97,2022.0,1.24e-06,,92.12,1.1685,,0.10684,6.579,0.5699,23.75
2024-01-13 00:00:00+00:00,106.0,0.5491,36.49,254.1,302.2,42847.99,0.08092,,2578.19,14.345,71.98,2018.0,1.25e-06,,95.85,1.2895,,0.11424,6.632,0.5747,23.37
2024-01-14 00:00:00+00:00,99.42,0.5251,35.29,245.7,299.5,41732.35,0.08003,,2472.87,14.755,69.78,2022.0,1.19e-06,,93.81,1.2506,,0.11121,6.319,0.5763,22.72
2024-01-15 00:00:00+00:00,101.8,0.5276,35.61,250.2,317.5,42511.1,0.08108,,2511.78,15.185,69.13,2040.0,1.21e-06,,94.36,1.3716,,0.10865,6.671,0.5757,23.64
2024-01-16 00:00:00+00:00,103.59,0.5356,35.57,251.2,315.2,43137.95,0.08134,,2587.4,15.271,69.44,2018.0,1.24e-06,,97.61,1.2704,,0.10807,6.825,0.5757,23.18
2024-01-17 00:00:00+00:00,101.38,0.5282,36.06,244.2,309.4,42776.1,0.08059,,2530.19,15.761,69.46,2005.0,1.21e-06,,102.1,1.2933,,0.10838,6.77,0.5685,22.92
2024-01-18 00:00:00+00:00,96.89,0.5026,33.59,237.7,313.0,41327.5,0.07808,,2470.81,14.658,68.11,2016.0,1.14e-06,,94.4,1.1586,,0.10813,6.32,0.552,22.5
2024-01-19 00:00:00+00:00,97.07,0.5044,32.73,236.8,314.7,41659.03,0.07857,,2492.0,16.118,71.29,2010.0,1.14e-06,,93.62,1.1659,,0.1105,6.357,0.5443,23.62
2024-01-20 00:00:00+00:00,97.43,0.516,32.89,239.1,317.2,41696.04,0.08777,,2472.01,15.781,71.36,2014.0,1.17e-06,,92.88,1.1024,,0.11006,6.497,0.5534,23.61
2024-01-21 00:00:00+00:00,96.49,0.5032,32.54,236.9,318.6,41580.33,0.08546,,2457.05,15.396,71.75,2008.0,1.13e-06,,91.09,1.0613,,0.10895,6.377,0.5464,23.37
2024-01-22 00:00:00+00:00,91.73,0.4786,29.53,235.7,305.9,39568.02,0.08057,,2314.2,14.598,67.36,2001.0,1.06e-06,,83.84,1.0739,,0.10931,6.048,0.5275,22.26
2024-01-23 00:00:00+00:00,89.66,0.4773,30.63,229.6,298.8,39897.6,0.07821,,2242.6,14.3,65.5,2009.0,1.04e-06,,84.35,1.1859,,0.10722,5.842,0.5183,21.43
2024-01-24 00:00:00+00:00,89.95,0.4765,31.2,236.3,293.1,40084.88,0.07904,,2235.02,14.243,66.13,2004.0,1.04e-06,,88.77,1.2926,,0.10882,5.866,0.5181,21.94
2024-01-25 00:00:00+00:00,88.82,0.4666,30.51,236.6,292.1,39961.09,0.07795,,2218.64,13.744,65.5,2003.0,1.03e-06,,86.91,1.1785,,0.11212,5.75,0.5138,22.4
2024-01-26 00:00:00+00:00,91.35,0.4849,32.26,241.8,302.2,41823.51,0.07985,,2267.68,14.187,67.05,1999.0,1.08e-06,,92.28,1.4588,,0.11448,5.949,0.5323,22.7
2024-01-27 00:00:00+00:00,91.6,0.4862,33.28,243.7,305.6,42120.63,0.08014,,2267.94,14.345,68.06,1998.0,1.09e-06,,94.28,1.3946,,0.11244,5.986,0.5303,22.72
2024-01-28 00:00:00+00:00,91.16,0.4903,34.82,236.9,305.3,42031.06,0.07882,,2256.9,14.48,68.35,2007.0,1.06e-06,,95.98,1.3331,,0.11224,5.942,0.5241,22.17
2024-01-29 00:00:00+00:00,93.62,0.526,36.06,241.3,310.7,43302.7,0.08135,,2317.6,15.004,68.43,2009.0,1.07e-06,,101.68,1.5623,,0.11304,6.145,0.5352,22.99
2024-01-30 00:00:00+00:00,93.1,0.5136,35.22,237.4,307.6,42941.1,0.07972,,2343.01,15.475,67.47,2015.0,1.01e-06,,101.4,1.5448,,0.11206,6.257,0.5107,22.58
2024-01-31 00:00:00+00:00,85.88,0.4976,33.17,234.3,300.5,42580.0,0.07875,,2283.14,15.429,66.76,2023.0,9.2e-07,,96.96,1.5187,,0.11226,6.001,0.5033,21.7
2024-02-01 00:00:00+00:00,83.93,0.5078,33.85,236.6,300.2,43082.94,0.07937,,2304.28,17.19,67.54,2036.0,9.2e-07,,97.81,1.5259,,0.11564,6.049,0.5058,21.71
2024-02-02 00:00:00+00:00,85.86,0.5146,36.76,236.3,301.4,43200.0,0.07928,,2309.06,17.828,68.05,2025.0,9.3e-07,,100.58,1.4625,,0.11629,6.136,0.5105,22.07
2024-02-03 00:00:00+00:00,85.64,0.5124,35.95,241.0,299.7,43011.09,0.07874,,2296.49,17.658,68.81,2019.0,9.3e-07,,97.96,1.4377,,0.11724,6.108,0.5186,22.09
2024-02-04 00:00:00+00:00,83.24,0.4934,34.87,235.2,304.7,42582.88,0.07831,,2289.79,18.153,66.94,2019.0,8.8e-07,,95.49,1.4647,,0.11843,5.981,0.5032,21.42
2024-02-05 00:00:00+00:00,84.19,0.4944,34.55,235.8,301.2,42708.7,0.07835,,2301.83,19.164,67.7,2008.0,9e-07,,95.66,1.576,,0.11898,6.005,0.5069,21.37
2024-02-06 00:00:00+00:00,84.49,0.4983,34.16,235.2,302.7,43098.95,0.07849,,2372.64,18.287,68.29,2016.0,9e-07,,96.88,1.5178,,0.12101,6.278,0.505,19.22
2024-02-07 00:00:00+00:00,84.2,0.5022,35.28,240.6,307.3,44349.6,0.08013,,2425.1,18.817,68.62,2017.0,9.7e-07,,101.14,1.5411,,0.1236,6.393,0.5138,20.82
2024-02-08 00:00:00+00:00,85.16,0.5304,35.42,244.6,319.2,45288.65,0.07987,,2419.55,18.212,70.53,2013.0,9.5e-07,,102.76,1.5262,,0.12189,6.316,0.5147,20.87
2024-02-09 00:00:00+00:00,87.61,0.5407,38.0,250.3,324.0,47132.77,0.08155,,2486.56,18.47,70.64,2002.0,1.01e-06,,106.94,1.7612,,0.1237,6.654,0.5262,21.09
2024-02-10 00:00:00+00:00,88.38,0.5515,40.2,247.8,323.0,47751.09,0.08142,,2500.24,19.084,70.8,1999.0,1.01e-06,,109.01,1.7315,,0.12436,6.628,0.5239,20.89
2024-02-11 00:00:00+00:00,87.28,0.5414,39.72,277.6,320.7,48299.99,0.08123,,2507.21,20.146,71.55,2005.0,1e-06,,107.46,1.6945,,0.12422,6.683,0.5261,20.34
2024-02-12 00:00:00+00:00,90.81,0.5592,40.97,280.5,327.8,49917.27,0.08223,,2659.99,20.465,72.82,2001.0,1.08e-06,,111.64,1.7619,,0.125,6.836,0.5315,21.07
2024-02-13 00:00:00+00:00,89.58,0.5449,39.74,270.4,324.7,49699.59,0.08105,,2639.99,19.87,68.97,1987.0,1.08e-06,,112.48,1.8558,,0.12687,6.68,0.5247,20.83
2024-02-14 00:00:00+00:00,91.0,0.5768,42.22,280.7,333.9,51795.17,0.0855,,2774.81,20.24,69.81,1980.0,1.25e-06,,116.97,1.9054,,0.12956,6.889,0.5378,21.3
2024-02-15 00:00:00+00:00,92.24,0.6087,41.55,270.4,354.2,51880.0,0.08528,,2822.59,19.932,69.76,1982.0,1.25e-06,,113.5,1.8629,,0.13104,7.506,0.5622,22.3
2024-02-16 00:00:00+00:00,94.51,0.5986,40.26,274.2,360.4,52124.11,0.08591,,2801.8,19.551,70.59,1986.0,1.17e-06,,110.33,1.8072,,0.13282,7.44,0.5643,22.66
2024-02-17 00:00:00+00:00,93.91,0.6096,39.76,267.3,352.9,51642.64,0.08356,,2785.93,20.032,69.97,1991.0,1.19e-06,,108.92,1.7677,,0.1359,7.766,0.5496,24.84
2024-02-18 00:00:00+00:00,94.65,0.6193,40.29,270.6,349.8,52137.67,0.08517,,2881.2,20.119,70.8,1991.0,1.23e-06,,112.24,1.7997,,0.13518,7.657,0.5571,25.64
2024-02-19 00:00:00+00:00,96.22,0.6308,39.51,273.1,351.6,51774.73,0.08942,,2944.8,19.832,71.3,1989.0,1.23e-06,,111.53,1.7735,,0.13636,7.698,0.5626,26.87
2024-02-20 00:00:00+00:00,93.85,0.6216,38.49,265.2,354.6,52258.82,0.08615,,3014.81,19.281,69.65,2004.0,1.2e-06,,108.31,1.7169,,0.13921,7.559,0.5622,24.81
2024-02-21 00:00:00+00:00,91.72,0.5988,37.61,263.1,379.2,51849.39,0.08457,,2967.9,18.594,68.9,2002.0,1.15e-06,,105.03,1.6922,,0.13971,7.391,0.5491,24.48
2024-02-22 00:00:00+00:00,91.95,0.5858,36.78,260.4,382.6,51288.42,0.0841,,2971.4,18.121,68.8,2001.0,1.21e-06,,101.76,1.7187,,0.13901,7.36,0.541,26.74
2024-02-23 00:00:00+00:00,94.64,0.5824,35.92,264.7,375.5,50744.15,0.08451,,2922.24,17.935,68.8,2008.0,1.19e-06,,99.9,1.6034,,0.13817,11.4,0.5342,26.83
2024-02-24 00:00:00+00:00,101.14,0.5969,36.76,267.7,381.7,51568.22,0.08615,,2992.62,18.533,70.41,2008.0,1.32e-06,,104.01,1.636,,0.13742,11.259,0.545,27.95
2024-02-25 00:00:00+00:00,100.32,0.5914,37.46,267.9,388.5,51728.85,0.08612,,3112.59,18.722,70.16,2008.0,1.37e-06,,103.47,1.6455,,0.13765,11.138,0.5425,27.73
2024-02-26 00:00:00+00:00,102.79,0.6191,39.29,274.7,401.6,54476.47,0.08923,,3175.94,19.083,71.93,2005.0,1.81e-06,,109.9,1.6705,,0.13983,10.612,0.5506,28.06
2024-02-27 00:00:00+00:00,104.75,0.6239,39.26,292.8,394.6,57037.34,0.09758,,3242.36,19.023,73.97,2005.0,2.67e-06,,108.36,1.6148,,0.14288,10.832,0.5861,28.76
2024-02-28 00:00:00+00:00,104.42,0.6287,40.33,296.4,414.6,62432.1,0.11585,,3383.1,19.43,74.48,2019.0,3.18e-06,,119.03,1.5834,,0.14214,10.927,0.575,28.31
2024-02-29 00:00:00+00:00,105.78,0.6547,40.97,297.6,399.4,61130.98,0.11732,,3340.09,19.274,79.92,1995.0,2.74e-06,,125.68,1.6769,,0.14049,11.124,0.5867,27.89
2024-03-01 00:00:00+00:00,110.52,0.7195,42.67,316.3,407.4,62387.9,0.13934,,3433.43,20.051,84.87,2019.0,3.99e-06,,129.43,1.6903,,0.14148,11.565,0.6013,29.54
2024-03-02 00:00:00+00:00,116.02,0.7416,44.35,501.1,410.9,61987.28,0.14196,,3421.4,21.398,94.49,2031.0,4.38e-06,,130.02,1.621,,0.1412,12.609,0.6442,33.09
2024-03-03 00:00:00+00:00,112.65,0.7279,42.58,470.5,414.5,63113.97,0.15347,,3487.81,20.507,90.7,2023.0,5.93e-06,,130.16,1.559,,0.14065,12.638,0.6271,31.6
2024-03-04 00:00:00+00:00,114.14,0.7701,43.08,473.5,418.4,68245.71,0.18196,,3627.76,20.416,88.95,2065.0,7.01e-06,,133.27,1.4868,,0.14026,12.358,0.6477,32.79
2024-03-05 00:00:00+00:00,105.75,0.6923,39.43,401.0,394.1,63724.01,0.15304,,3553.65,18.973,81.93,2089.0,6.31e-06,,125.31,1.3962,,0.13585,13.184,0.5912,30.32
2024-03-06 00:00:00+00:00,127.53,0.7349,41.56,415.8,429.4,66074.04,0.15784,,3818.59,20.085,85.87,2111.0,7.2e-06,,130.79,1.4749,,0.13775,15.406,0.6121,32.82
2024-03-07 00:00:00+00:00,133.91,0.7427,43.2,432.1,474.6,66823.17,0.15764,,3868.76,20.091,88.0,2131.0,6.81e-06,,143.82,1.5799,,0.13709,14.875,0.627,34.04
2024-03-08 00:00:00+00:00,132.63,0.7228,42.61,436.5,485.8,68124.19,0.16457,,3883.36,19.699,88.32,2131.0,9.01e-06,,144.79,1.5439,,0.13662,14.582,0.62,34.58
2024-03-09 00:00:00+00:00,131.31,0.7416,42.92,432.2,488.3,68313.27,0.17875,,3905.21,19.972,90.67,2130.0,8.76e-06,,144.29,1.5838,,0.13579,14.184,0.6197,34.24
2024-03-10 00:00:00+00:00,126.86,0.7166,42.05,423.4,528.9,68955.88,0.16997,,3878.47,21.68,87.43,2141.0,8.54e-06,,144.39,1.5553,,0.13377,14.233,0.608,33.75
2024-03-11 00:00:00+00:00,136.74,0.7754,49.09,448.4,523.0,72078.1,0.182,,4064.8,21.277,103.86,2160.0,9.04e-06,,148.83,1.5717,,0.13372,14.437,0.723,34.85
2024-03-12 00:00:00+00:00,135.36,0.7481,55.48,435.0,537.5,71452.01,0.16816,,3979.96,20.704,97.52,2144.0,8.28e-06,,151.05,1.5993,,0.13142,14.063,0.688,34.19
2024-03-13 00:00:00+00:00,142.69,0.7638,54.79,442.5,630.5,73072.41,0.16897,,4004.79,20.751,97.24,2153.0,9.03e-06,,163.9,1.6212,,0.13194,14.227,0.6891,34.85
2024-03-14 00:00:00+00:00,139.42,0.7509,53.95,440.5,603.2,71388.94,0.17719,,3881.7,20.88,94.08,2145.0,9.96e-06,,176.65,1.5672,,0.12913,13.947,0.669,34.07
2024-03-15 00:00:00+00:00,129.13,0.7274,58.36,416.7,632.7,69499.85,0.16357,,3742.19,19.63,89.75,2134.0,8.92e-06,,183.95,1.4927,,0.12633,13.066,0.6342,31.49
2024-03-16 00:00:00+00:00,118.76,0.6591,53.44,388.6,576.4,65300.63,0.14253,,3523.09,18.115,84.12,2118.0,7.43e-06,,182.05,1.6342,,0.12527,12.029,0.6031,29.08
2024-03-17 00:00:00+00:00,126.91,0.6814,58.45,402.6,571.7,68393.48,0.15428,,3644.71,18.666,85.93,2122.0,7.84e-06,,201.86,1.6185,,0.12624,12.422,0.6191,29.26
2024-03-18 00:00:00+00:00,123.42,0.6603,60.65,401.0,555.4,67609.99,0.14353,,3520.46,18.301,86.77,2142.0,6.82e-06,,195.92,1.5236,,0.12408,11.877,0.6453,27.54
2024-03-19 00:00:00+00:00,109.44,0.5864,53.63,358.8,507.7,61937.4,0.12881,,3158.64,16.805,78.45,2132.0,6.6e-06,,169.82,1.6464,,0.11244,10.614,0.5845,25.03
2024-03-20 00:00:00+00:00,120.11,0.6396,57.06,410.0,556.8,67840.51,0.15209,,3516.53,18.412,84.65,2185.0,8.39e-06,,191.77,1.7537,,0.12071,11.913,0.6107,28.31
2024-03-21 00:00:00+00:00,123.38,0.6318,53.82,414.4,553.8,65501.27,0.15537,,3492.85,18.458,85.75,2174.0,7.9e-06,,179.46,1.8264,,0.12115,12.183,0.6404,29.38
2024-03-22 00:00:00+00:00,118.92,0.6147,53.44,431.4,553.8,63796.64,0.15292,,3336.35,18.367,83.4,2150.0,7.42e-06,,175.21,1.7313,,0.11737,11.759,0.6115,28.76
2024-03-23 00:00:00+00:00,121.4,0.6232,53.45,455.9,551.9,63990.01,0.1619,,3329.53,18.063,85.26,2146.0,7.31e-06,,172.65,1.6445,,0.11823,11.614,0.6167,28.69
2024-03-24 00:00:00+00:00,124.85,0.6468,55.68,485.1,567.7,67209.99,0.17651,,3454.98,18.518,89.65,2163.0,7.82e-06,,183.88,1.6783,,0.12014,12.039,0.6325,29.79
2024-03-25 00:00:00+00:00,127.03,0.6567,57.76,487.4,587.0,69880.01,0.17526,,3590.42,19.375,90.58,2171.0,8.09e-06,,188.99,1.7036,,0.12043,12.429,0.6406,30.34
2024-03-26 00:00:00+00:00,130.82,0.665,55.78,479.3,580.4,69988.0,0.1823,,3587.33,20.007,95.77,2166.0,8.04e-06,,190.46,1.8858,,0.12079,12.692,0.6317,31.63
2024-03-27 00:00:00+00:00,125.0,0.6478,54.1,539.1,574.3,69469.99,0.19047,,3501.19,19.289,93.55,2172.0,7.63e-06,,186.33,2.0754,,0.11933,12.246,0.6118,31.0
2024-03-28 00:00:00+00:00,127.87,0.6511,54.63,567.4,583.4,70780.6,0.22001,,3560.49,19.148,94.11,2212.0,8.03e-06,,189.63,2.0219,,0.12044,12.749,0.6244,30.78
2024-03-29 00:00:00+00:00,127.45,0.6643,53.33,620.6,612.5,69850.54,0.213,,3509.74,18.967,109.06,2218.0,7.74e-06,,192.01,1.903,,0.11989,12.642,0.6301,30.71
2024-03-30 00:00:00+00:00,123.96,0.6436,52.93,597.6,600.7,69582.18,0.19912,,3505.64,18.933,102.84,2205.0,8.13e-06,,194.2,1.8805,,0.12256,12.607,0.6212,30.08
2024-03-31 00:00:00+00:00,128.31,0.6501,54.06,678.7,606.7,71280.01,0.22,,3645.29,19.171,105.01,2222.0,8.8e-06,,202.45,1.9137,,0.12296,12.947,0.6292,30.44
2024-04-01 00:00:00+00:00,129.27,0.6212,51.38,647.6,575.8,69649.8,0.20503,,3503.8,18.358,99.2,2230.0,7.92e-06,,192.24,1.9398,,0.12051,12.416,0.611,28.94
2024-04-02 00:00:00+00:00,115.49,0.5807,46.86,639.0,551.4,65463.99,0.18248,0.775,3278.96,17.952,106.75,2262.0,7.25e-06,,181.53,1.733,,0.11662,11.302,0.5854,27.66
2024-04-03 00:00:00+00:00,114.5,0.5693,45.89,592.8,561.5,65963.28,0.17522,1.134,3310.83,17.687,98.33,2300.0,6.8e-06,,185.05,1.6681,,0.11712,10.868,0.5742,27.17
2024-04-04 00:00:00+00:00,116.35,0.5831,46.5,665.4,585.5,68487.79,0.17998,0.97,3327.4,17.791,98.38,2269.0,6.92e-06,,184.0,1.6839,,0.11915,10.976,0.5935,27.66
2024-04-05 00:00:00+00:00,113.68,0.5741,45.3,657.3,577.8,67820.62,0.1772,1.018,3317.85,17.325,97.82,2317.0,6.57e-06,,174.37,1.6075,,0.1179,10.926,0.5871,27.29
2024-04-06 00:00:00+00:00,118.56,0.5836,48.19,693.9,585.4,68896.0,0.18577,1.089,3351.59,17.559,101.6,2304.0,6.76e-06,,178.68,1.6248,,0.11959,11.241,0.593,27.49
2024-04-07 00:00:00+00:00,122.84,0.5892,49.32,684.8,583.9,69360.39,0.19887,1.19,3454.2,17.913,101.21,2291.0,7.44e-06,,179.52,1.6421,,0.12056,11.401,0.5944,27.86
2024-04-08 00:00:00+00:00,129.18,0.6137,49.86,681.4,586.4,71620.0,0.2026,1.293,3694.61,18.101,103.27,2320.0,7.76e-06,,180.68,1.7099,,0.12303,11.624,0.6147,28.52
2024-04-09 00:00:00+00:00,126.5,0.5912,46.47,671.8,580.5,69146.0,0.18912,1.241,3506.39,17.362,97.53,2333.0,7.04e-06,,172.42,1.5748,,0.12109,11.212,0.6141,27.62
2024-04-10 00:00:00+00:00,128.5,0.5862,47.3,629.2,609.7,70631.08,0.19971,1.461,3545.64,17.417,96.71,2324.0,7.14e-06,,173.31,1.5216,,0.1191,10.047,0.6172,27.05
2024-04-11 00:00:00+00:00,117.6,0.5858,46.01,614.2,604.6,70006.23,0.1938,1.372,3502.52,17.555,98.78,2365.0,7.31e-06,,172.37,1.4904,,0.1203,9.139,0.6086,26.52
2024-04-12 00:00:00+00:00,99.81,0.5027,39.34,533.2,595.6,67116.52,0.17403,1.278,3237.43,15.156,86.08,2355.0,5.92e-06,,153.16,1.2394,,0.1148,7.922,0.5468,23.23
2024-04-13 00:00:00+00:00,82.56,0.4449,33.89,479.6,553.1,63924.51,0.15254,1.046,3007.01,13.288,77.33,2452.0,5.04e-06,,138.47,1.0611,,0.11006,6.91,0.4788,20.48
2024-04-14 00:00:00+00:00,87.94,0.4673,37.27,525.7,566.4,65661.84,0.16212,1.209,3155.11,14.098,79.72,2391.0,5.44e-06,,151.25,1.1985,,0.11243,7.523,0.5033,21.97
2024-04-15 00:00:00+00:00,84.89,0.461,35.16,508.3,552.7,63419.99,0.16123,1.057,3101.99,13.58,78.1,2432.0,5.09e-06,,138.51,1.1716,,0.11146,7.247,0.4977,21.2
2024-04-16 00:00:00+00:00,86.72,0.4583,34.76,486.9,537.6,63793.39,0.156,0.979,3084.22,13.46,79.94,2404.0,5.4e-06,,136.22,1.2239,,0.1118,7.189,0.4965,21.43
2024-04-17 00:00:00+00:00,83.67,0.444,33.58,463.9,534.1,61277.37,0.14756,0.925,2985.41,13.133,80.19,2396.0,4.92e-06,,131.84,1.2598,,0.10971,6.889,0.4951,21.05
2024-04-18 00:00:00+00:00,85.42,0.458,34.85,483.0,552.1,63470.08,0.15221,0.913,3064.4,13.887,80.75,2384.0,5.09e-06,,142.07,1.2552,,0.10925,7.296,0.5025,22.02
2024-04-19 00:00:00+00:00,85.76,0.4682,34.67,476.8,554.0,63818.01,0.15633,0.968,3056.46,13.946,80.87,2394.0,5.13e-06,,142.5,1.3334,,0.10989,7.491,0.503,22.25
2024-04-20 00:00:00+00:00,91.79,0.5072,38.31,515.4,570.9,64940.59,0.1626,1.083,3155.79,14.959,85.04,2390.0,5.8e-06,,151.22,1.4272,,0.11105,7.873,0.5288,23.24
2024-04-21 00:00:00+00:00,91.1,0.4993,37.15,502.2,579.6,64941.15,0.15825,1.05,3147.67,15.105,84.16,2377.0,5.95e-06,,148.8,1.3706,,0.11132,7.731,0.5246,22.73
2024-04-22 00:00:00+00:00,96.44,0.5167,39.19,522.7,604.5,66819.32,0.1612,1.05,3200.2,15.445,85.39,2322.0,6.88e-06,,156.95,1.3925,,0.11223,8.2,0.556,24.3
2024-04-23 00:00:00+00:00,94.65,0.5,38.3,505.0,606.2,66414.0,0.15979,0.939,3219.46,15.178,85.02,2309.0,7.68e-06,,154.75,1.3263,,0.11322,7.948,0.5445,23.97
2024-04-24 00:00:00+00:00,90.72,0.4746,36.37,479.4,608.8,64289.59,0.15139,0.874,3140.8,14.536,83.25,2296.0,7.24e-06,,147.78,1.2506,,0.11329,7.72,0.5275,22.91
2024-04-25 00:00:00+00:00,91.52,0.4705,35.59,478.1,613.2,64498.34,0.15127,0.871,3155.8,14.593,83.78,2327.0,7.78e-06,,144.84,1.2242,,0.11722,7.93,0.5254,23.34
2024-04-26 00:00:00+00:00,89.56,0.4631,34.42,482.4,598.0,63770.01,0.148,0.824,3131.3,14.49,88.1,2345.0,7.37e-06,,139.23,1.1737,,0.12014,7.703,0.5261,22.88
2024-04-27 00:00:00+00:00,91.77,0.4675,34.47,477.1,596.2,63461.98,0.14776,0.84,3255.56,14.267,83.88,2357.0,7.21e-06,,141.31,1.2111,,0.11975,7.973,0.5179,23.22
2024-04-28 00:00:00+00:00,90.29,0.4603,33.95,470.5,600.2,63118.62,0.1467,0.849,3263.45,13.809,83.99,2356.0,7.23e-06,,137.99,1.2177,,0.12124,7.825,0.5103,22.48
2024-04-29 00:00:00+00:00,89.4,0.4571,35.28,465.1,592.8,63866.0,0.14342,0.926,3216.73,14.074,83.51,2344.0,7.35e-06,,137.77,1.1921,,0.11901,7.689,0.5151,22.36
